Post code,Suburb,State,State_code,Latitude,Longitude
3461,Lyonville,Victoria,VIC,-37.3833,144.2667
3461,Musk,Victoria,VIC,-37.3833,144.1333
3461,Sailors Hill,Victoria,VIC,-37.3268,144.1641
3461,Eganstown,Victoria,VIC,-37.3667,144.0833
3461,Musk Vale,Victoria,VIC,-37.3833,144.1333
3461,Denver,Victoria,VIC,-37.2667,144.3
3461,Yandoit Hills,Victoria,VIC,-37.3268,144.1641
3461,Leonards Hill,Victoria,VIC,-37.4333,144.1167
3461,Franklinford,Victoria,VIC,-37.2333,144.1
3461,Hepburn,Victoria,VIC,-37.3167,144.1333
3461,Clydesdale,Victoria,VIC,-37.1833,144.1
3461,Bullarto,Victoria,VIC,-37.4,144.2333
3461,Coomoora,Victoria,VIC,-37.3268,144.1641
3461,Yandoit,Victoria,VIC,-37.2,144.1
3461,Mount Franklin,Victoria,VIC,-37.3268,144.1641
3461,Drummond,Victoria,VIC,-37.2333,144.3333
3461,Wheatsheaf,Victoria,VIC,-37.3268,144.1641
3461,Bullarto South,Victoria,VIC,-37.3268,144.1641
3461,Porcupine Ridge,Victoria,VIC,-37.3268,144.1641
3461,Elevated Plains,Victoria,VIC,-37.3268,144.1641
3461,Dry Diggings,Victoria,VIC,-37.3268,144.1641
3461,Shepherds Flat,Victoria,VIC,-37.3268,144.1641
3462,Newstead,Victoria,VIC,-37.106,144.0647
3462,Welshmans Reef,Victoria,VIC,-37.0667,144.05
3462,Green Gully,Victoria,VIC,-37.0909,144.0827
3462,Muckleford South,Victoria,VIC,-37.1,144.1333
3462,Sandon,Victoria,VIC,-37.0909,144.0827
3463,Eastville,Victoria,VIC,-36.85,143.9333
3463,Maldon,Victoria,VIC,-36.9957,144.0683
3463,Woodstock West,Victoria,VIC,-36.9317,144.0176
3463,Laanecoorie,Victoria,VIC,-36.8167,143.9
3463,Shelbourne,Victoria,VIC,-36.8833,144.0167
3463,Walmer,Victoria,VIC,-36.9667,144.15
3463,Baringhup,Victoria,VIC,-36.9833,143.9667
3463,Nuggetty,Victoria,VIC,-36.916,144.0058
3463,Baringhup West,Victoria,VIC,-36.916,144.0058
3463,Bradford,Victoria,VIC,-36.916,144.0058
3463,Tarrengower,Victoria,VIC,-36.916,144.0058
3463,Neereman,Victoria,VIC,-36.916,144.0058
3464,Carisbrook,Victoria,VIC,-37.0481,143.8167
3465,Rathscar,Victoria,VIC,-36.9667,143.5667
3465,Wareek,Victoria,VIC,-36.9833,143.6167
3465,Adelaide Lead,Victoria,VIC,-37.0667,143.6833
3465,Havelock,Victoria,VIC,-36.9667,143.7833
3465,Timor West,Victoria,VIC,-36.9667,143.7
3465,Cotswold,Victoria,VIC,-37.1333,143.9
3465,Alma,Victoria,VIC,-37.0333,143.6833
3465,Rathscar West,Victoria,VIC,-37.0333,143.4833
3465,Bung Bong,Victoria,VIC,-37.0667,143.6167
3465,Natte Yallock,Victoria,VIC,-36.95,143.5
3465,Maryborough,Victoria,VIC,-37.0456,143.7392
3465,Homebush,Victoria,VIC,-37.05,143.5333
3465,Majorca,Victoria,VIC,-37.1167,143.8
3465,Bowenvale,Victoria,VIC,-37,143.7167
3465,Daisy Hill,Victoria,VIC,-37.1167,143.7167
3465,Moolort,Victoria,VIC,-37.0833,143.9333
3465,Flagstaff,Victoria,VIC,-37.0633,143.6975
3465,Timor,Victoria,VIC,-36.9859,143.7139
3465,Golden Point,Victoria,VIC,-37.5749,143.8687
3465,Simson,Victoria,VIC,-37.0301,143.7073
3465,Craigie,Victoria,VIC,-37.0301,143.7073
3465,Moonlight Flat,Victoria,VIC,-37.0633,143.6975
3467,Avoca,Victoria,VIC,-37.0904,143.4736
3468,Amphitheatre,Victoria,VIC,-37.1667,143.4167
3468,Mount Lonarch,Victoria,VIC,-37.25,143.4
3469,Glenlofty,Victoria,VIC,-37.1167,143.2167
3469,Elmhurst,Victoria,VIC,-37.1667,143.25
3469,Nowhere Creek,Victoria,VIC,-37.1389,143.2611
3469,Glenpatrick,Victoria,VIC,-37.1333,143.3167
3469,Glenlogie,Victoria,VIC,-37.1389,143.2611
3472,Eddington,Victoria,VIC,-36.8833,143.85
3472,Moliagul,Victoria,VIC,-36.75,143.6667
3472,Bromley,Victoria,VIC,-36.8833,143.7667
3472,Inkerman,Victoria,VIC,-36.9148,143.6487
3472,Goldsborough,Victoria,VIC,-36.8167,143.6833
3472,Mcintyre,Victoria,VIC,-36.8678,143.7241
3472,Dunluce,Victoria,VIC,-36.9,143.6
3472,Mount Hooghly,Victoria,VIC,-36.9,143.6667
3472,Bet Bet,Victoria,VIC,-36.9167,143.75
3472,Dunolly,Victoria,VIC,-36.8601,143.7336
3472,Betley,Victoria,VIC,-36.9,143.8
3475,Burkes Flat,Victoria,VIC,-36.65,143.55
3475,Archdale,Victoria,VIC,-36.8333,143.5167
3475,Archdale Junction,Victoria,VIC,-36.7267,143.51
3475,Emu,Victoria,VIC,-36.7333,143.4667
3475,Bealiba,Victoria,VIC,-36.8,143.55
3475,Cochranes Creek,Victoria,VIC,-36.7267,143.51
3475,Logan,Victoria,VIC,-36.6167,143.4667
3477,Beazleys Bridge,Victoria,VIC,-36.7,143.1667
3477,Dalyenong,Victoria,VIC,-36.6653,143.2081
3477,Carapooee,Victoria,VIC,-36.7,143.3333
3477,Kooreh,Victoria,VIC,-36.6333,143.4
3477,Rostron,Victoria,VIC,-36.7667,143.1833
3477,Traynors Lagoon,Victoria,VIC,-36.5833,143
3477,Redbank,Victoria,VIC,-36.9333,143.3167
3477,Coonooer West,Victoria,VIC,-36.6653,143.2081
3477,St Arnaud North,Victoria,VIC,-36.6653,143.2081
3477,Slaty Creek,Victoria,VIC,-36.55,143.3
3477,Moyreisk,Victoria,VIC,-36.9167,143.3833
3477,Swanwater,Victoria,VIC,-36.4833,143.1333
3477,Avon Plains,Victoria,VIC,-36.55,142.9333
3477,Coonooer Bridge,Victoria,VIC,-36.4667,143.3167
3477,Paradise,Victoria,VIC,-36.8333,143.1333
3477,Gre Gre South,Victoria,VIC,-36.6653,143.2081
3477,Gooroc,Victoria,VIC,-36.4667,143.2
3477,Tottington,Victoria,VIC,-36.7833,143.1167
3477,Gowar East,Victoria,VIC,-36.55,143.4167
3477,St Arnaud East,Victoria,VIC,-36.6653,143.2081
3477,Winjallok,Victoria,VIC,-36.8167,143.2
3477,Carapooee West,Victoria,VIC,-36.6653,143.2081
3477,Gre Gre North,Victoria,VIC,-36.5833,143.0667
3477,Stuart Mill,Victoria,VIC,-36.8053,143.2862
3477,Gre Gre,Victoria,VIC,-36.6667,143.0667
3477,Moolerr,Victoria,VIC,-36.6333,143.2167
3477,Marnoo East,Victoria,VIC,-36.6653,143.2081
3477,Sutherland,Victoria,VIC,-36.55,143.2
3477,York Plains,Victoria,VIC,-36.6653,143.2081
3477,Grays Bridge,Victoria,VIC,-36.6653,143.2081
3478,Dooboobetic,Victoria,VIC,-36.3667,143.2
3478,Redbank,Victoria,VIC,-36.9333,143.3167
3478,Warrenmang,Victoria,VIC,-37.0333,143.3
3478,Percydale,Victoria,VIC,-37.05,143.4
3478,Medlyn,Victoria,VIC,-36.827,143.2969
3478,Stuart Mill,Victoria,VIC,-36.8053,143.2862
3478,Tanwood,Victoria,VIC,-36.827,143.2969
3478,Moonambel,Victoria,VIC,-36.9833,143.3167
3478,Yawong Hills,Victoria,VIC,-36.827,143.2969
3478,St Arnaud,Victoria,VIC,-36.6168,143.2587
3480,Laen North,Victoria,VIC,-36.4,142.8167
3480,Carron,Victoria,VIC,-36.3,142.7167
3480,Swanwater West,Victoria,VIC,-36.5333,143.0167
3480,Litchfield,Victoria,VIC,-36.3,142.8667
3480,Areegra,Victoria,VIC,-36.2833,142.6333
3480,Rich Avon,Victoria,VIC,-36.5167,142.8333
3480,Rich Avon East,Victoria,VIC,-36.3668,142.9058
3480,Laen East,Victoria,VIC,-36.3833,142.8833
3480,Corack East,Victoria,VIC,-36.1167,143.05
3480,Donald,Victoria,VIC,-36.3686,142.9811
3480,Cope Cope,Victoria,VIC,-36.45,143.05
3480,Jeffcott,Victoria,VIC,-36.35,143.1333
3480,Rich Avon West,Victoria,VIC,-36.5167,142.8333
3480,Gil Gil,Victoria,VIC,-36.3668,142.9058
3480,Corack,Victoria,VIC,-36.1667,143.05
3480,Jeffcott North,Victoria,VIC,-36.3668,142.9058
3480,Laen,Victoria,VIC,-36.45,142.8167
3480,Lawler,Victoria,VIC,-36.3668,142.9058
3482,Massey,Victoria,VIC,-36.2167,142.8667
3482,Watchem,Victoria,VIC,-36.15,142.85
3482,Morton Plains,Victoria,VIC,-36.0833,142.9
3482,Warmur,Victoria,VIC,-36.1167,142.7833
3482,Watchem West,Victoria,VIC,-36.1417,142.85
3483,Curyo,Victoria,VIC,-35.8333,142.8
3483,Whirily,Victoria,VIC,-35.8667,142.9667
3483,Kinnabulla,Victoria,VIC,-35.8833,142.8
3483,Birchip,Victoria,VIC,-35.9838,142.9173
3483,Narraport,Victoria,VIC,-36,143.0333
3483,Jil Jil,Victoria,VIC,-35.8167,142.9667
3483,Karyrie,Victoria,VIC,-35.9,142.85
3483,Birchip West,Victoria,VIC,-35.9063,142.8876
3483,Ballapur,Victoria,VIC,-35.9667,142.7667
3483,Marlbed,Victoria,VIC,-35.9063,142.8876
3485,Woomelang,Victoria,VIC,-35.6811,142.6617
3485,Watchupga,Victoria,VIC,-35.75,142.7167
3485,Banyan,Victoria,VIC,-35.6333,142.75
3485,Willangie,Victoria,VIC,-35.65,142.85
3487,Lascelles,Victoria,VIC,-35.6167,142.5833
3488,Turriff East,Victoria,VIC,-35.4,142.5333
3488,Turriff,Victoria,VIC,-35.45,142.45
3488,Speed,Victoria,VIC,-35.4,142.4333
3489,Tempy,Victoria,VIC,-35.3333,142.4167
3490,Tutye,Victoria,VIC,-35.2167,141.4833
3490,Torrita,Victoria,VIC,-35.15,141.9333
3490,Boinka,Victoria,VIC,-35.2,141.6
3490,Murray-Sunset,Victoria,VIC,-34.751,141.5034
3490,Big Desert,Victoria,VIC,-35.0817,142.0153
3490,Ouyen,Victoria,VIC,-35.0709,142.3203
3490,Kulwin,Victoria,VIC,-35.0333,142.6167
3490,Mittyack,Victoria,VIC,-35.15,142.65
3491,Patchewollock,Victoria,VIC,-35.3833,142.2
3494,Carwarp,Victoria,VIC,-34.4602,142.199
3494,Nangiloc,Victoria,VIC,-34.5,142.2916
3494,Colignan,Victoria,VIC,-34.5248,142.3656
3494,Iraak,Victoria,VIC,-34.4304,142.354
3496,Werrimull,Victoria,VIC,-34.3887,141.5993
3496,Meringur,Victoria,VIC,-34.3886,141.3343
3496,Cardross,Victoria,VIC,-34.3071,142.1253
3496,Neds Corner,Victoria,VIC,-34.1425,141.3304
3496,Merrinee,Victoria,VIC,-34.3188,141.7502
3496,Red Cliffs,Victoria,VIC,-34.3094,142.1897
3496,Cullulleraine,Victoria,VIC,-34.278,141.5994
3496,Lindsay Point,Victoria,VIC,-34.3188,141.7502
3496,Sunnycliffs,Victoria,VIC,-34.5668,141.5741
3498,Irymple,Victoria,VIC,-34.2354,142.171
3500,Mildura,Victoria,VIC,-34.1855,142.1625
3500,Mildura West,Victoria,VIC,-34.1631,142.0026
3501,Koorlong,Victoria,VIC,-34.2776,142.0874
3501,Mildura South,Victoria,VIC,-34.4207,142.1937
3501,Hattah,Victoria,VIC,-34.7625,142.2815
3501,Nichols Point,Victoria,VIC,-34.2121,142.2144
3501,Mildura Centre Plaza,Victoria,VIC,-34.6355,142.3253
3502,Mildura,Victoria,VIC,-34.1855,142.1625
3505,Wargan,Victoria,VIC,-34.1853,142.0476
3505,Merbein,Victoria,VIC,-34.168,142.066
3505,Birdwoodton,Victoria,VIC,-34.2012,142.0697
3505,Merbein South,Victoria,VIC,-34.2333,142.0333
3505,Cabarita,Victoria,VIC,-34.1975,142.0845
3505,Yelta,Victoria,VIC,-34.1284,142.0152
3505,Merbein West,Victoria,VIC,-34.1631,142.0026
3506,Cowangie,Victoria,VIC,-35.2333,141.3667
3507,Walpeup,Victoria,VIC,-35.1333,142.0333
3509,Linga,Victoria,VIC,-35.1667,141.7
3509,Underbool,Victoria,VIC,-35.1695,141.8056
3512,Panitya,Victoria,VIC,-35.2333,141
3512,Carina,Victoria,VIC,-35.25,141.1
3512,Murrayville,Victoria,VIC,-35.2625,141.1835
3515,Shelbourne,Victoria,VIC,-36.8833,144.0167
3515,Wilsons Hill,Victoria,VIC,-36.8083,144.075
3515,Marong,Victoria,VIC,-36.7333,144.1333
3516,Bridgewater On Loddon,Victoria,VIC,-36.6027,143.9423
3516,Yarraberb,Victoria,VIC,-36.6167,144.0667
3516,Derby,Victoria,VIC,-36.65,144.0167
3516,Bridgewater,Victoria,VIC,-36.6027,143.9423
3516,Bridgewater North,Victoria,VIC,-36.6311,144.0069
3516,Leichardt,Victoria,VIC,-36.6833,144.0667
3517,Kingower,Victoria,VIC,-36.6167,143.75
3517,Inglewood,Victoria,VIC,-36.575,143.8683
3517,Salisbury West,Victoria,VIC,-36.5167,143.9667
3517,Rheola,Victoria,VIC,-36.65,143.7
3517,Powlett Plains,Victoria,VIC,-36.45,143.8667
3517,Brenanah,Victoria,VIC,-36.4886,143.866
3517,Serpentine,Victoria,VIC,-36.4333,143.9833
3517,Jarklin,Victoria,VIC,-36.2667,143.9667
3517,Kurting,Victoria,VIC,-36.5333,143.85
3517,Bears Lagoon,Victoria,VIC,-36.328,143.9755
3517,Glenalbyn,Victoria,VIC,-36.5167,143.7333
3518,Kurraca,Victoria,VIC,-36.5,143.5667
3518,Nine Mile,Victoria,VIC,-36.4333,143.4833
3518,Mysia,Victoria,VIC,-36.25,143.7667
3518,Borung,Victoria,VIC,-36.3,143.75
3518,Berrimal,Victoria,VIC,-36.4833,143.4833
3518,Kurraca West,Victoria,VIC,-36.5,143.5667
3518,Wedderburn,Victoria,VIC,-36.419,143.6139
3518,Fiery Flat,Victoria,VIC,-36.4,143.8
3518,Fernihurst,Victoria,VIC,-36.25,143.8667
3518,Wehla,Victoria,VIC,-36.7833,143.6
3518,Richmond Plains,Victoria,VIC,-36.3833,143.45
3518,Woolshed Flat,Victoria,VIC,-36.4161,143.6325
3518,Wedderburn Junction,Victoria,VIC,-36.4167,143.7
3518,Skinners Flat,Victoria,VIC,-36.4161,143.6325
3518,Woosang,Victoria,VIC,-36.3333,143.4833
3518,Fentons Creek,Victoria,VIC,-36.5667,143.5333
3520,Kinypanial,Victoria,VIC,-36.35,143.8
3520,Korong Vale,Victoria,VIC,-36.3561,143.7034
3521,Pyalong,Victoria,VIC,-37.1129,144.8523
3522,Glenhope East,Victoria,VIC,-37.05,144.8333
3522,Tooborac,Victoria,VIC,-37.05,144.8333
3523,Redcastle,Victoria,VIC,-36.7833,144.7833
3523,Heathcote,Victoria,VIC,-36.9221,144.7084
3523,Derrinal,Victoria,VIC,-36.8833,144.6333
3523,Costerfield,Victoria,VIC,-36.8667,144.8
3523,Argyle,Victoria,VIC,-36.95,144.7333
3523,Knowsley,Victoria,VIC,-36.8333,144.5833
3523,Heathcote South,Victoria,VIC,-36.8627,144.7345
3523,Moormbool West,Victoria,VIC,-36.8,144.9
3523,Mount Camel,Victoria,VIC,-36.8627,144.7345
3523,Ladys Pass,Victoria,VIC,-36.8627,144.7345
3525,Wychitella North,Victoria,VIC,-36.2726,143.4353
3525,Yeungroon East,Victoria,VIC,-36.35,143.4333
3525,Barrakee,Victoria,VIC,-36.2667,143.45
3525,Charlton,Victoria,VIC,-36.2644,143.349
3525,Lake Marmal,Victoria,VIC,-36.132,143.516
3525,Wooroonook,Victoria,VIC,-36.25,143.2
3525,Wychitella,Victoria,VIC,-36.2833,143.6167
3525,Buckrabanyule,Victoria,VIC,-36.25,143.5167
3525,Yeungroon,Victoria,VIC,-36.3833,143.4
3525,Terrappee,Victoria,VIC,-36.2726,143.4353
3525,Chirrip,Victoria,VIC,-36.2726,143.4353
3525,Nareewillock,Victoria,VIC,-36.2726,143.4353
3525,Granite Flat,Victoria,VIC,-36.2726,143.4353
3527,Bunguluke,Victoria,VIC,-36.0561,143.3904
3527,Dumosa,Victoria,VIC,-35.936,143.2245
3527,Wycheproof,Victoria,VIC,-36.0776,143.2271
3527,Jeruk,Victoria,VIC,-36.05,143.3833
3527,Teddywaddy,Victoria,VIC,-36.1937,143.3374
3527,Ninyeunook,Victoria,VIC,-35.9871,143.4019
3527,Thalia,Victoria,VIC,-36.0667,143.0833
3527,Teddywaddy West,Victoria,VIC,-36.0563,143.2848
3527,Glenloth,Victoria,VIC,-36.1451,143.3388
3527,Towaninny South,Victoria,VIC,-35.9229,143.3527
3527,Wycheproof South,Victoria,VIC,-36.0563,143.2848
3527,Towaninny,Victoria,VIC,-35.9229,143.3527
3527,Glenloth East,Victoria,VIC,-36.0563,143.2848
3529,Kalpienung,Victoria,VIC,-35.7826,143.2558
3529,Nullawil,Victoria,VIC,-35.85,143.1833
3530,Sutton,Victoria,VIC,-35.7333,143
3530,Warne,Victoria,VIC,-35.7808,143.1242
3530,Culgoa,Victoria,VIC,-35.7167,143.0833
3530,Wangie,Victoria,VIC,-35.725,143.0417
3531,Boigbeat,Victoria,VIC,-35.55,142.9167
3531,Berriwillock,Victoria,VIC,-35.6333,143
3533,Sea Lake,Victoria,VIC,-35.5039,142.8498
3533,Tyrrell,Victoria,VIC,-35.3667,142.9667
3533,Nandaly,Victoria,VIC,-35.3,142.7
3533,Myall,Victoria,VIC,-35.581,144.0013
3533,Ninda,Victoria,VIC,-35.4667,142.75
3533,Nyarrin,Victoria,VIC,-35.3833,142.6833
3533,Straten,Victoria,VIC,-35.4244,142.9857
3533,Tyrrell Downs,Victoria,VIC,-35.3667,142.9667
3533,Pier Milan,Victoria,VIC,-35.4244,142.9857
3533,Lake Tyrrell,Victoria,VIC,-35.4244,142.9857
3533,Bimbourie,Victoria,VIC,-35.4244,142.9857
3533,Tyenna,Victoria,VIC,-35.4244,142.9857
3537,Yando,Victoria,VIC,-36.0789,143.8058
3537,Leaghur,Victoria,VIC,-35.9637,143.7847
3537,Canary Island,Victoria,VIC,-35.9917,143.843
3537,Boort,Victoria,VIC,-36.1157,143.7199
3537,Gredgwin,Victoria,VIC,-35.9694,143.6191
3537,Minmindie,Victoria,VIC,-36.0402,143.7511
3537,Catumnal,Victoria,VIC,-36.0308,143.7505
3537,Barraport,Victoria,VIC,-36.0078,143.6709
3537,Barraport West,Victoria,VIC,-36.0308,143.7505
3540,Cannie,Victoria,VIC,-35.754,143.4485
3540,Quambatook,Victoria,VIC,-35.8524,143.5207
3540,Oakvale,Victoria,VIC,-35.9109,143.5635
3542,Lalbert,Victoria,VIC,-35.6672,143.3779
3542,Tittybong,Victoria,VIC,-35.7466,143.372
3542,Cokum,Victoria,VIC,-35.725,143.3667
3544,Waitchie,Victoria,VIC,-35.3667,143.0833
3544,Ultima,Victoria,VIC,-35.468,143.2709
3544,Springfield,Victoria,VIC,-37.3333,144.8167
3544,Gowanford,Victoria,VIC,-35.4187,143.1916
3544,Murnungin,Victoria,VIC,-35.4222,143.1778
3544,Ultima East,Victoria,VIC,-35.4222,143.1778
3544,Chinangin,Victoria,VIC,-35.4222,143.1778
3546,Manangatang,Victoria,VIC,-35.0551,142.8823
3546,Chinkapook,Victoria,VIC,-35.1891,142.9431
3546,Bolton,Victoria,VIC,-34.9666,142.8815
3546,Gerahmin,Victoria,VIC,-35.0977,142.9331
3546,Turoar,Victoria,VIC,-35.1667,143.05
3546,Winnambool,Victoria,VIC,-35.0977,142.9331
3546,Cocamba,Victoria,VIC,-35.116,142.8978
3549,Annuello,Victoria,VIC,-34.85,142.8333
3549,Wemen,Victoria,VIC,-34.7887,142.6301
3549,Liparoo,Victoria,VIC,-34.7848,142.5431
3549,Robinvale,Victoria,VIC,-34.5836,142.7723
3549,Robinvale Irrigation District Section E,Victoria,VIC,-34.7137,142.753
3549,Happy Valley,Victoria,VIC,-37.7167,143.6
3549,Bannerton,Victoria,VIC,-34.6992,142.7883
3549,Tol Tol,Victoria,VIC,-34.6514,142.8258
3549,Wandown,Victoria,VIC,-34.7137,142.753
3549,Robinvale Irrigation District Section B,Victoria,VIC,-34.7137,142.753
3549,Robinvale Irrigation District Section C,Victoria,VIC,-34.7137,142.753
3549,Robinvale Irrigation District Section D,Victoria,VIC,-34.7137,142.753
3550,Ironbark,Victoria,VIC,-36.7548,144.2638
3550,Bendigo,Victoria,VIC,-36.7582,144.2802
3550,Long Gully,Victoria,VIC,-36.7431,144.2579
3550,Spring Gully,Victoria,VIC,-36.7575,144.2908
3550,Quarry Hill,Victoria,VIC,-36.7765,144.2802
3550,West Bendigo,Victoria,VIC,-36.4167,144.5833
3550,North Bendigo,Victoria,VIC,-36.731,144.2997
3550,Strathdale,Victoria,VIC,-36.7657,144.3155
3550,Flora Hill,Victoria,VIC,-36.7812,144.2956
3550,Sandhurst East,Victoria,VIC,-36.7575,144.2908
3550,White Hills,Victoria,VIC,-36.7287,144.3053
3550,Bendigo South,Victoria,VIC,-36.85,144.2833
3550,Kennington,Victoria,VIC,-36.7833,144.3
3550,East Bendigo,Victoria,VIC,-36.7366,144.3178
3550,Tysons Reef,Victoria,VIC,-36.7575,144.2908
3551,Woodstock On Loddon,Victoria,VIC,-36.7833,144.05
3551,Mandurang,Victoria,VIC,-36.8167,144.3
3551,Longlea,Victoria,VIC,-36.7833,144.4333
3551,Mandurang South,Victoria,VIC,-36.85,144.2833
3551,Sedgwick,Victoria,VIC,-36.8833,144.3167
3551,Lockwood South,Victoria,VIC,-36.8436,144.1584
3551,Ascot (Greater Bendigo),Victoria,VIC,-36.7,144.3333
3551,Kimbolton,Victoria,VIC,-36.7536,144.2402
3551,Tarnagulla,Victoria,VIC,-36.75,143.8333
3551,Junortoun,Victoria,VIC,-36.7711,144.3631
3551,Emu Creek,Victoria,VIC,-36.8333,144.35
3551,Maiden Gully,Victoria,VIC,-36.7539,144.2079
3551,Lake Eppalock,Victoria,VIC,-36.7536,144.2402
3551,Newbridge,Victoria,VIC,-36.7333,143.9167
3551,Arnold,Victoria,VIC,-36.6833,143.8667
3551,Huntly,Victoria,VIC,-36.6645,144.3338
3551,Huntly North,Victoria,VIC,-36.7536,144.2402
3551,Lockwood,Victoria,VIC,-36.8111,144.1576
3551,Bagshot,Victoria,VIC,-36.65,144.4167
3551,Murphys Creek,Victoria,VIC,-36.75,143.7667
3551,Arnold West,Victoria,VIC,-36.6667,143.8
3551,Cornella,Victoria,VIC,-36.7,144.75
3551,Axedale,Victoria,VIC,-36.8,144.5167
3551,Epsom,Victoria,VIC,-36.7167,144.3167
3551,Bagshot North,Victoria,VIC,-36.7536,144.2402
3551,Myola,Victoria,VIC,-36.6333,144.65
3551,Strathfieldsaye,Victoria,VIC,-36.8067,144.3549
3551,Eppalock,Victoria,VIC,-36.8333,144.4167
3551,Wellsford,Victoria,VIC,-36.6333,144.4667
3551,Bendigo Forward,Victoria,VIC,-36.7536,144.2402
3551,Toolleen,Victoria,VIC,-36.7167,144.7
3551,Waanyarra,Victoria,VIC,-36.8,143.8
3551,Llanelly,Victoria,VIC,-36.7333,143.8667
3551,Axe Creek,Victoria,VIC,-36.7536,144.2402
3551,Myrtle Creek,Victoria,VIC,-36.7536,144.2402
3551,Painswick,Victoria,VIC,-36.7519,144.2656
3552,Bendigo,Victoria,VIC,-36.7582,144.2802
3554,Bendigo Dc,Victoria,VIC,-36.731,144.2997
3555,Golden Square,Victoria,VIC,-36.7726,144.2527
3555,Golden Gully,Victoria,VIC,-37.7,143.6667
3555,Kangaroo Flat,Victoria,VIC,-36.8,144.25
3555,Big Hill,Victoria,VIC,-37.0909,144.0565
3555,Lansell Plaza,Victoria,VIC,-37.0909,144.0565
3556,Eaglehawk,Victoria,VIC,-36.7333,144.25
3556,Sebastian,Victoria,VIC,-36.6,144.2
3556,Myers Flat,Victoria,VIC,-36.6833,144.2
3556,Jackass Flat,Victoria,VIC,-36.7159,144.286
3556,California Gully,Victoria,VIC,-36.7289,144.2609
3556,Woodvale,Victoria,VIC,-36.65,144.2167
3556,Comet Hill,Victoria,VIC,-36.6879,144.2346
3556,Campbells Forest,Victoria,VIC,-36.6,144.1333
3556,Eaglehawk North,Victoria,VIC,-36.6731,144.221
3556,Whipstick,Victoria,VIC,-36.6731,144.221
3556,Sailors Gully,Victoria,VIC,-36.6731,144.221
3557,Barnadown,Victoria,VIC,-36.65,144.55
3557,Goornong,Victoria,VIC,-36.6165,144.5072
3557,Muskerry,Victoria,VIC,-36.6833,144.6333
3557,Fosterville,Victoria,VIC,-36.7,144.5
3558,Hunter,Victoria,VIC,-36.45,144.5167
3558,Corop West,Victoria,VIC,-36.4723,144.5636
3558,Elmore,Victoria,VIC,-36.4946,144.6105
3558,Burnewang,Victoria,VIC,-36.4723,144.5636
3558,Runnymede,Victoria,VIC,-36.4723,144.5636
3559,Colbinabbin,Victoria,VIC,-36.6,144.8167
3559,Gobarup,Victoria,VIC,-36.5333,144.7278
3559,Corop,Victoria,VIC,-36.4667,144.8
3559,Avonmore,Victoria,VIC,-36.5333,144.5667
3559,Burramboot,Victoria,VIC,-36.5333,144.7278
3561,Ballendella,Victoria,VIC,-36.3,144.65
3561,Timmering,Victoria,VIC,-36.3667,144.9167
3561,Rochester,Victoria,VIC,-36.3635,144.7008
3561,Diggora,Victoria,VIC,-36.4167,144.5833
3561,Nanneella,Victoria,VIC,-36.3167,144.7833
3561,Bamawm,Victoria,VIC,-36.2145,144.6089
3561,Bonn,Victoria,VIC,-36.3305,144.712
3561,Fairy Dell,Victoria,VIC,-36.3333,144.75
3562,Torrumbarry,Victoria,VIC,-36.0231,144.5533
3563,Lockington,Victoria,VIC,-36.2712,144.5373
3564,Echuca Village,Victoria,VIC,-36.1333,144.8167
3564,Echuca,Victoria,VIC,-36.1406,144.7518
3564,Patho,Victoria,VIC,-36.0087,144.4304
3564,Bamawm Extension,Victoria,VIC,-36.2145,144.6089
3564,Kanyapella,Victoria,VIC,-36.1574,144.7962
3564,Wharparilla,Victoria,VIC,-36.129,144.6289
3564,Simmie,Victoria,VIC,-36.1292,144.6995
3564,Roslynmead,Victoria,VIC,-36.1262,144.6892
3564,Echuca West,Victoria,VIC,-36.1262,144.6892
3564,Echuca South,Victoria,VIC,-36.1262,144.6892
3565,Kotta,Victoria,VIC,-36.2003,144.5363
3566,Gunbower,Victoria,VIC,-35.9561,144.3692
3567,Leitchville,Victoria,VIC,-35.9039,144.3022
3567,Horfield,Victoria,VIC,-35.9039,144.3022
3568,Mcmillans,Victoria,VIC,-35.8333,144.15
3568,Macorna North,Victoria,VIC,-35.8391,144.0922
3568,Gannawarra,Victoria,VIC,-35.7333,144.15
3568,Daltons Bridge,Victoria,VIC,-35.8147,144.1738
3568,Keely,Victoria,VIC,-35.85,144.25
3568,Cohuna,Victoria,VIC,-35.807,144.2189
3568,Burkes Bridge,Victoria,VIC,-35.8147,144.1738
3568,Mead,Victoria,VIC,-35.8147,144.1738
3568,Wee Wee Rup,Victoria,VIC,-35.8147,144.1738
3568,Mincha West,Victoria,VIC,-35.8147,144.1738
3568,Cullen,Victoria,VIC,-35.8147,144.1738
3570,Kamarooka,Victoria,VIC,-36.4707,144.3336
3570,Neilborough,Victoria,VIC,-36.5667,144.2333
3570,Raywood,Victoria,VIC,-36.5333,144.2167
3570,Drummartin,Victoria,VIC,-36.45,144.4333
3570,Auchmore,Victoria,VIC,-36.5972,144.2121
3571,Pompapiel,Victoria,VIC,-36.35,144.0833
3571,Tandarra,Victoria,VIC,-36.4285,144.2286
3571,Dingee,Victoria,VIC,-36.3667,144.2167
3571,Kamarooka North,Victoria,VIC,-36.4064,144.1719
3572,Milloo,Victoria,VIC,-36.3167,144.3667
